tick,lap,progress,speed,to_middle,moving_angle,steering,throttle,brake,collided,elapsed_ms
568,1,36.0,35.2,8.810,-21.8,-0.187,1.000,0.000,false,68180
569,1,36.4,36.0,8.340,-23.8,-0.163,1.000,0.000,false,68292
570,1,36.4,36.3,7.840,-25.8,-0.138,1.000,0.000,false,68402
571,1,36.4,37.1,7.400,-26.5,-0.121,1.000,0.000,false,68508
572,1,36.4,38.0,6.660,-27.9,-0.091,1.000,0.000,false,68648
573,1,36.4,39.2,6.160,-28.8,-0.071,1.000,0.000,false,68759
574,1,36.4,40.9,5.480,-29.9,-0.044,1.000,0.000,false,68870
575,1,36.4,41.8,4.820,-30.4,-0.020,1.000,0.000,false,68993
576,1,36.4,43.7,4.090,-30.8,0.005,1.000,0.000,false,69107
577,1,36.4,45.6,3.370,-30.9,0.029,1.000,0.000,false,69218
578,1,36.8,47.2,2.680,-31.1,0.051,1.000,0.000,false,69324
579,1,36.8,49.0,1.910,-30.9,0.075,1.000,0.000,false,69435
580,1,36.8,49.9,1.230,-30.5,0.096,1.000,0.000,false,69542
581,1,36.8,51.6,0.390,-30.0,0.121,1.000,0.000,false,69654
582,1,36.8,53.3,-0.410,-29.2,0.143,1.000,0.000,false,69766
583,1,36.8,54.9,-1.120,-28.3,0.162,1.000,0.000,false,69872
584,1,36.8,56.7,-1.960,-27.2,0.184,1.000,0.000,false,69984
585,1,37.2,58.3,-2.680,-26.0,0.202,1.000,0.000,false,70093
586,1,37.2,59.9,-3.470,-24.5,0.221,1.000,0.000,false,70207
587,1,37.2,61.4,-4.120,-22.9,0.235,1.000,0.000,false,70312
588,1,37.2,63.0,-4.850,-21.1,0.251,1.000,0.000,false,70422
589,1,37.2,64.4,-5.400,-19.1,0.260,1.000,0.000,false,70529
590,1,37.2,66.0,-6.040,-17.0,0.271,1.000,0.000,false,70638
591,1,37.6,67.5,-6.560,-14.5,0.277,1.000,0.000,false,70751
592,1,37.6,69.0,-7.000,-12.0,0.280,1.000,0.000,false,70863
593,1,37.6,70.3,-7.330,-9.4,0.279,1.000,0.000,false,70973
594,1,37.6,71.7,-7.590,-6.7,0.276,1.000,0.000,false,71081
595,1,37.6,72.8,-7.730,-4.3,0.270,1.000,0.000,false,71188
596,1,38.0,74.3,-7.800,-1.6,0.259,1.000,0.000,false,71299
597,1,38.0,75.6,-7.750,1.4,0.244,1.000,0.000,false,71410
598,1,38.0,76.9,-7.590,4.1,0.227,1.000,0.000,false,71520
599,1,38.0,78.0,-7.310,6.6,0.207,1.000,0.000,false,71629
600,1,38.4,79.4,-6.920,9.1,0.182,1.000,0.000,false,71737
601,1,38.4,80.6,-6.490,11.1,0.159,1.000,0.000,false,71848
602,1,38.4,82.1,-5.880,13.6,0.128,1.000,0.000,false,71967
603,1,38.4,83.6,-5.170,15.8,0.095,1.000,0.000,false,72069
604,1,38.8,85.1,-4.370,17.9,0.058,1.000,0.000,false,72182
605,1,38.8,86.7,-3.470,19.5,0.022,1.000,0.000,false,72296
606,1,38.8,88.1,-2.640,20.7,-0.010,1.000,0.000,false,72400
607,1,38.8,89.7,-1.610,21.6,-0.048,0.970,0.000,false,72516
608,1,39.2,91.4,-0.510,22.4,-0.084,0.355,0.000,false,72620
609,1,39.2,92.7,0.430,22.5,-0.115,0.309,0.000,false,72728
610,1,39.2,94.3,1.710,22.3,-0.155,0.255,0.000,false,72843
611,1,39.2,95.3,2.660,21.6,-0.183,0.223,0.000,false,72952
612,1,39.5,96.0,3.730,21.0,-0.205,0.000,0.089,false,73063
613,1,39.5,95.6,4.730,19.6,-0.232,0.000,0.080,false,73173
614,1,39.5,94.9,5.640,17.8,-0.253,0.000,0.062,false,73285
615,1,39.5,94.0,6.440,15.6,-0.269,0.000,0.041,false,73395
616,1,39.9,93.3,7.050,14.1,-0.263,0.000,0.163,false,73504
617,1,39.9,91.0,7.620,11.4,-0.269,0.000,0.104,false,73618
618,1,39.9,88.4,8.060,8.8,-0.272,0.000,0.041,false,73732
619,1,39.9,85.9,8.350,6.1,-0.269,0.030,0.000,false,73832
620,1,40.3,83.6,8.580,4.6,-0.233,0.000,0.040,false,73946
621,1,40.3,81.4,8.650,1.8,-0.223,0.021,0.000,false,74053
622,1,40.3,79.1,8.600,-1.0,-0.209,0.098,0.000,false,74162
623,1,40.3,77.1,8.470,-3.7,-0.193,0.162,0.000,false,74271
624,1,40.7,74.8,8.270,-3.6,-0.125,0.080,0.000,false,74381
625,1,40.7,72.7,8.020,-6.3,-0.105,0.152,0.000,false,74492
626,1,40.7,70.8,7.730,-8.4,-0.086,0.215,0.000,false,74600
627,1,40.7,69.1,7.340,-10.0,-0.067,0.271,0.000,false,74714
628,1,41.1,67.1,6.210,-31.1,0.042,0.791,0.000,false,74821
629,1,41.1,65.1,5.110,-32.1,0.082,0.856,0.000,false,74932
630,1,41.1,63.7,4.000,-33.0,0.122,0.904,0.000,false,75042
631,1,41.1,62.2,3.040,-33.3,0.154,0.953,0.000,false,75151
632,1,41.5,61.1,1.800,-53.9,0.240,1.000,0.000,false,75265
633,1,41.5,60.3,0.280,-53.0,0.285,1.000,0.000,false,75378
634,1,41.5,59.9,-1.220,-51.4,0.327,1.000,0.000,false,75492
635,1,41.5,60.0,-2.500,-49.3,0.359,1.000,0.000,false,75594
636,1,41.5,60.3,-3.680,-47.0,0.387,1.000,0.000,false,75704
637,1,41.5,60.8,-5.010,-44.2,0.418,1.000,0.000,false,75811
638,1,41.5,61.5,-6.310,-40.8,0.445,1.000,0.000,false,75921
639,1,41.5,62.0,-7.460,-36.9,0.465,1.000,0.000,false,76031
640,1,41.9,63.0,-8.420,-44.6,0.510,1.000,0.000,false,76142
641,1,41.9,-12.7,-9.160,-34.4,0.488,0.100,0.600,true,76258
642,1,41.9,-9.8,-8.700,99.6,-0.122,0.100,0.600,false,76360
643,1,41.9,-5.9,-8.490,123.3,-0.234,0.100,0.600,false,76472
644,1,41.9,-1.5,-8.380,126.9,-0.254,0.100,0.600,false,76588
645,1,41.9,0.0,-8.370,125.4,-0.247,0.100,0.600,false,76691
646,1,41.9,0.0,-8.370,166.0,-0.428,0.100,0.600,false,76801
647,1,41.9,0.0,-8.370,176.9,-0.476,0.100,0.600,false,76912
648,1,41.9,-0.0,-8.370,-179.5,1.000,0.100,0.600,false,77023
649,1,41.9,0.0,-8.370,167.0,-0.432,0.100,0.600,false,77137
650,1,41.9,0.0,-8.370,161.4,-0.407,0.100,0.600,false,77253
651,1,41.9,-0.0,-8.370,147.6,-0.346,0.100,0.600,false,77353
652,1,41.9,-0.0,-8.370,107.0,-0.166,0.100,0.600,false,77462
653,1,41.9,-0.0,-8.370,157.0,-0.388,0.100,0.600,false,77577
654,1,41.9,-0.0,-8.370,156.6,-0.386,0.100,0.600,false,77685
655,1,41.9,-0.0,-8.370,80.4,-0.047,0.100,0.600,false,77795
656,1,41.9,-0.0,-8.370,155.0,-0.379,0.100,0.600,false,77907
657,1,41.9,-0.0,-8.370,154.8,-0.378,0.100,0.600,false,78018
658,1,41.9,0.0,-8.370,154.8,-0.378,0.100,0.600,false,78132
659,1,41.9,-0.0,-8.370,154.7,-0.378,0.100,0.600,false,78247
660,1,41.9,0.0,-8.370,154.7,-0.378,0.100,0.600,false,78358
661,1,41.9,0.0,-8.370,154.7,-0.378,1.000,0.000,false,78464
662,1,41.9,0.6,-8.370,-63.5,0.592,1.000,0.000,false,78574
663,1,41.9,2.4,-8.410,-52.9,0.546,1.000,0.000,false,78686
664,1,41.9,4.2,-8.480,-44.2,0.510,1.000,0.000,false,78795
665,1,41.9,5.6,-8.560,-38.4,0.487,1.000,0.000,false,78902
666,1,41.9,7.5,-8.680,-36.8,0.484,1.000,0.000,false,79011
667,1,41.9,9.3,-8.840,-35.6,0.483,1.000,0.000,false,79122
668,1,41.9,10.8,-8.990,-34.2,0.482,1.000,0.000,false,79232
669,1,41.9,12.6,-9.180,-32.5,0.481,1.000,0.000,false,79352
670,1,41.9,14.1,-9.400,-30.5,0.479,1.000,0.000,false,79457
671,1,41.9,14.5,-9.610,-27.9,0.474,1.000,0.000,false,79569
672,1,41.9,16.4,-9.820,-25.3,0.469,1.000,0.000,false,79682
673,1,41.9,17.3,-10.030,-23.0,0.466,1.000,0.000,false,79789
674,1,41.9,19.0,-10.230,-20.2,0.460,1.000,0.000,false,79899
675,1,41.9,20.8,-10.390,-17.4,0.453,1.000,0.000,false,80007
676,1,42.3,37.6,-10.430,-5.2,0.390,1.000,0.000,false,81108
677,1,42.3,41.0,-9.920,13.2,0.291,1.000,0.000,false,81324
678,1,42.3,42.0,-9.640,17.0,0.265,1.000,0.000,false,81384
679,1,42.3,41.5,-9.210,19.1,0.242,1.000,0.000,false,81495
680,1,42.3,41.8,-8.710,21.5,0.215,1.000,0.000,false,81616
681,1,42.3,43.3,-8.240,23.4,0.192,1.000,0.000,false,81717
682,1,42.3,44.8,-7.640,25.2,0.164,1.000,0.000,false,81830
683,1,42.6,50.5,-5.600,23.6,0.097,1.000,0.000,false,82215
684,1,42.6,51.8,-5.110,26.5,0.068,1.000,0.000,false,82307
685,1,44.2,85.7,16.560,24.4,-0.629,0.836,0.000,false,84851
686,1,44.2,86.4,17.420,31.3,-0.688,0.815,0.000,false,84921
687,1,44.2,85.5,18.860,31.1,-0.733,0.843,0.000,false,85035
688,1,44.2,62.4,19.520,19.7,-0.704,0.100,0.600,true,85140
689,1,44.6,59.8,19.780,8.6,-0.660,0.100,0.600,false,85243
690,1,44.6,51.9,19.750,-1.0,-0.616,0.100,0.600,true,85355
691,1,44.6,46.8,19.520,-8.2,-0.576,0.100,0.600,false,85468
692,1,44.6,41.6,19.260,-10.5,-0.558,0.100,0.600,false,85587
693,1,44.6,37.1,19.010,-13.0,-0.539,0.100,0.600,false,85695
694,1,44.6,32.1,18.690,-16.6,-0.512,0.100,0.600,false,85808
695,1,45.0,27.1,18.360,-23.0,-0.467,0.100,0.600,false,85918
696,1,45.0,22.1,17.990,-27.5,-0.435,0.100,0.600,false,86033
697,1,45.0,17.2,17.660,-31.6,-0.406,0.100,0.600,false,86139
698,1,45.0,12.5,17.390,-35.0,-0.383,0.100,0.600,false,86248
699,1,45.0,7.9,17.190,-38.0,-0.363,0.100,0.600,false,86361
700,1,45.0,3.9,17.070,-40.4,-0.348,0.100,0.600,false,86470
701,1,45.0,0.0,17.030,-41.9,-0.340,0.100,0.600,false,86576
702,1,45.0,0.0,17.030,34.9,-0.682,0.100,0.600,false,86684
703,1,45.0,-0.0,17.030,34.9,-0.682,0.100,0.600,false,86794
704,1,45.0,-0.0,17.030,34.9,-0.682,0.100,0.600,false,86925
705,1,45.0,0.0,17.030,34.9,-0.682,0.100,0.600,false,87022
706,1,45.0,-0.0,17.030,34.9,-0.682,0.100,0.600,false,87132
707,1,45.0,0.0,17.030,34.9,-0.682,0.100,0.600,false,87243
708,1,45.0,0.0,17.030,34.9,-0.682,0.100,0.600,false,87357
709,1,45.0,-0.0,17.030,34.9,-0.682,0.100,0.600,false,87465
710,1,45.0,-0.0,17.030,34.9,-0.682,1.000,0.000,false,87576
711,1,45.0,0.7,17.030,-60.2,-0.259,1.000,0.000,false,87685
712,1,45.0,2.6,16.990,-47.8,-0.313,1.000,0.000,false,87795
713,1,45.0,4.4,16.920,-42.7,-0.333,1.000,0.000,false,87909
714,1,45.0,6.2,16.810,-43.6,-0.326,1.000,0.000,false,88021
715,1,45.0,8.0,16.650,-44.2,-0.318,1.000,0.000,false,88134
716,1,45.0,9.8,16.460,-45.0,-0.308,1.000,0.000,false,88247
717,1,45.0,11.6,16.220,-46.0,-0.296,1.000,0.000,false,88356
718,1,45.0,13.4,15.930,-47.0,-0.282,1.000,0.000,false,88465
719,1,45.0,15.1,15.600,-48.2,-0.266,1.000,0.000,false,88576
720,1,45.0,15.4,15.290,-49.2,-0.251,1.000,0.000,false,88683
721,1,45.0,17.0,14.900,-50.4,-0.233,1.000,0.000,false,88795
722,1,45.0,18.0,14.470,-51.6,-0.214,1.000,0.000,false,88907
723,1,45.0,19.6,14.000,-52.9,-0.193,1.000,0.000,false,89016
724,1,45.0,21.6,13.480,-54.1,-0.171,1.000,0.000,false,89125
725,1,45.0,23.2,12.900,-55.1,-0.148,1.000,0.000,false,89238
726,1,45.0,24.1,12.380,-56.0,-0.127,1.000,0.000,false,89345
727,1,45.0,26.1,11.730,-56.8,-0.102,1.000,0.000,false,89456
728,1,45.0,28.2,11.010,-57.5,-0.076,1.000,0.000,false,89566
729,1,45.0,30.3,10.230,-58.1,-0.048,1.000,0.000,false,89678
730,1,45.0,32.3,9.400,-58.5,-0.019,1.000,0.000,false,89787
731,1,45.0,33.4,8.640,-58.9,0.007,1.000,0.000,false,89894
732,1,45.0,34.7,7.730,-58.6,0.036,1.000,0.000,false,90007
733,1,45.0,36.0,6.790,-58.9,0.067,1.000,0.000,false,90116
734,1,45.3,38.0,5.800,-60.1,0.112,1.000,0.000,false,90225
735,1,45.3,39.9,4.750,-59.7,0.144,1.000,0.000,false,90336
736,1,45.3,41.8,3.660,-58.8,0.176,1.000,0.000,false,90448
737,1,45.3,43.3,2.700,-57.7,0.202,1.000,0.000,false,90556
738,1,45.3,45.2,1.550,-56.4,0.233,1.000,0.000,false,90664
739,1,45.3,47.0,0.370,-54.9,0.265,1.000,0.000,false,90773
740,1,45.3,48.8,-0.830,-53.1,0.296,1.000,0.000,false,90884
741,1,45.3,50.5,-2.040,-51.0,0.326,1.000,0.000,false,90997
742,1,45.3,52.0,-3.070,-48.9,0.350,1.000,0.000,false,91106
743,1,45.3,53.6,-4.270,-46.5,0.378,1.000,0.000,false,91218
744,1,45.3,55.3,-5.450,-43.6,0.404,1.000,0.000,false,91329
745,1,45.7,56.7,-6.610,-43.4,0.446,1.000,0.000,false,91442
746,1,45.7,58.3,-7.760,-39.8,0.467,1.000,0.000,false,91553
747,1,45.7,59.7,-8.850,-36.3,0.487,1.000,0.000,false,91668
748,1,45.7,61.0,-9.860,-32.3,0.502,1.000,0.000,false,91771
749,1,45.7,61.2,-10.640,-28.2,0.509,1.000,0.000,false,91879
750,1,45.7,59.8,-11.510,-23.8,0.518,1.000,0.000,false,92009
751,1,45.7,58.3,-12.130,-18.8,0.515,1.000,0.000,false,92123
752,1,46.1,56.3,-12.700,-18.3,0.529,1.000,0.000,false,92241
753,1,46.1,52.1,-13.030,-13.3,0.517,1.000,0.000,false,92340
754,1,46.1,47.1,-13.270,-8.6,0.504,1.000,0.000,false,92456
755,1,46.1,42.9,-13.350,-3.8,0.485,1.000,0.000,false,92561
756,1,46.1,37.9,-13.330,0.7,0.465,1.000,0.000,false,92679
757,1,46.1,32.8,-13.220,5.5,0.440,1.000,0.000,false,92790
758,1,46.1,33.2,-13.040,10.4,0.412,1.000,0.000,false,92893
759,1,46.1,33.8,-12.770,14.4,0.386,1.000,0.000,false,93004
760,1,46.1,34.5,-12.500,17.5,0.363,1.000,0.000,false,93113
761,1,46.5,34.6,-12.100,10.4,0.350,1.000,0.000,false,93222
762,1,46.5,36.0,-11.840,13.5,0.327,1.000,0.000,false,93332
763,1,46.5,36.5,-11.520,16.2,0.305,1.000,0.000,false,93444
764,1,46.5,38.2,-11.140,18.9,0.281,1.000,0.000,false,93552
765,1,46.5,39.2,-10.770,21.1,0.259,1.000,0.000,false,93661
766,1,46.5,40.2,-10.280,23.2,0.234,1.000,0.000,false,93770
767,1,46.5,40.7,-9.730,25.2,0.207,1.000,0.000,false,93880
768,1,46.5,40.0,-9.150,27.2,0.179,1.000,0.000,false,93993
769,1,46.5,39.5,-8.550,28.9,0.152,1.000,0.000,false,94102
770,1,46.5,39.8,-7.920,30.5,0.125,1.000,0.000,false,94214
771,1,46.5,40.0,-7.250,31.8,0.097,1.000,0.000,false,94329
772,1,46.9,39.9,-6.690,31.6,0.076,1.000,0.000,false,94432
773,1,46.9,39.8,-6.040,32.0,0.053,1.000,0.000,false,94542
774,1,46.9,40.1,-5.450,33.1,0.029,1.000,0.000,false,94652
775,1,46.9,40.6,-4.730,33.5,0.004,1.000,0.000,false,94777
776,1,46.9,41.5,-3.870,33.7,-0.025,1.000,0.000,false,94902
777,1,46.9,41.9,-3.080,33.7,-0.051,1.000,0.000,false,95012
778,1,47.3,56.0,4.580,31.9,-0.292,1.000,0.000,false,96098
779,1,47.7,57.8,5.510,29.5,-0.312,1.000,0.000,false,96220
780,1,47.7,59.4,6.400,27.8,-0.333,1.000,0.000,false,96330
781,1,47.7,60.8,7.100,25.7,-0.347,1.000,0.000,false,96438
782,1,47.7,62.5,8.000,23.1,-0.364,1.000,0.000,false,96553
783,1,47.7,63.8,8.590,20.3,-0.371,1.000,0.000,false,96659
784,1,47.7,65.0,9.150,17.5,-0.377,1.000,0.000,false,96770
785,1,48.1,66.3,9.660,14.4,-0.380,1.000,0.000,false,96882
786,1,48.1,66.5,10.050,10.6,-0.376,1.000,0.000,false,96992
787,1,48.1,65.3,10.300,7.1,-0.369,1.000,0.000,false,97103
788,1,48.1,63.9,10.420,3.4,-0.356,1.000,0.000,false,97210
789,1,48.1,62.6,10.410,-0.3,-0.339,1.000,0.000,false,97324
790,1,48.5,57.3,10.250,-4.1,-0.319,1.000,0.000,false,97456
791,1,48.5,52.2,9.970,-8.4,-0.291,1.000,0.000,false,97569
792,1,48.5,47.2,9.640,-12.3,-0.263,1.000,0.000,false,97685
793,1,48.5,42.2,9.260,-15.6,-0.236,1.000,0.000,false,97799
794,1,48.5,35.9,8.700,-18.8,-0.203,1.000,0.000,false,97954
795,1,48.5,31.6,8.370,-21.1,-0.182,1.000,0.000,false,98047
796,1,48.5,32.7,7.970,-23.4,-0.159,1.000,0.000,false,98158
797,1,48.8,33.0,7.550,-23.9,-0.146,1.000,0.000,false,98269
798,1,48.8,33.9,7.160,-25.5,-0.126,1.000,0.000,false,98378
799,1,48.8,34.7,6.680,-26.5,-0.106,1.000,0.000,false,98488
800,1,48.8,35.9,6.180,-27.4,-0.086,1.000,0.000,false,98601
801,1,48.8,37.7,5.630,-28.5,-0.063,1.000,0.000,false,98709
802,1,48.8,38.2,5.050,-29.1,-0.041,1.000,0.000,false,98819
803,1,48.8,40.0,4.440,-29.6,-0.019,1.000,0.000,false,98935
804,1,48.8,41.7,3.900,-29.8,-0.001,1.000,0.000,false,99039
805,1,48.8,43.5,3.230,-30.0,0.022,1.000,0.000,false,99150
806,1,48.8,45.4,2.540,-29.9,0.043,1.000,0.000,false,99262
807,1,49.2,47.1,1.820,-29.3,0.062,1.000,0.000,false,99377
808,1,49.2,47.8,1.100,-29.0,0.084,1.000,0.000,false,99482
809,1,49.2,49.6,0.380,-28.5,0.105,1.000,0.000,false,99594
810,1,49.2,51.2,-0.250,-27.8,0.123,1.000,0.000,false,99702
811,1,49.2,52.9,-1.000,-27.1,0.144,1.000,0.000,false,99812
812,1,49.2,54.7,-1.740,-26.1,0.164,1.000,0.000,false,99935
813,1,49.2,56.4,-2.490,-24.9,0.183,1.000,0.000,false,100040
814,1,49.6,58.1,-3.200,-22.8,0.195,1.000,0.000,false,100146
815,1,49.6,59.5,-3.770,-21.4,0.207,1.000,0.000,false,100254
816,1,49.6,61.2,-4.420,-19.9,0.221,1.000,0.000,false,100365
817,1,49.6,62.8,-5.020,-18.1,0.233,1.000,0.000,false,100477
818,1,49.6,64.4,-5.570,-16.1,0.242,1.000,0.000,false,100585
819,1,49.6,65.9,-6.060,-14.0,0.248,1.000,0.000,false,100697
820,1,50.0,67.5,-6.450,-10.4,0.244,1.000,0.000,false,100815
821,1,50.0,69.0,-6.750,-8.1,0.244,1.000,0.000,false,100921
822,1,50.0,-15.9,-6.400,45.3,-0.005,0.100,0.600,true,101033
823,1,50.0,-14.3,-6.010,127.3,-0.382,0.100,0.600,false,101142
824,1,50.0,-10.4,-5.690,129.7,-0.403,0.100,0.600,false,101252
825,1,50.0,-6.2,-5.500,135.6,-0.435,0.100,0.600,false,101363
826,1,50.0,-2.0,-5.400,136.6,-0.443,0.100,0.600,false,101470
827,1,50.0,-0.0,-5.390,135.8,-0.440,0.100,0.600,false,101581
828,1,50.0,-0.0,-5.390,17.4,0.086,0.100,0.600,false,101689
829,1,50.0,0.0,-5.390,-24.9,0.274,0.100,0.600,false,101800
830,1,50.0,-0.0,-5.390,-34.6,0.318,0.100,0.600,false,101910
831,1,50.0,-0.0,-5.390,-51.1,0.391,0.100,0.600,false,102026
832,1,50.0,-0.0,-5.390,-69.8,0.474,0.100,0.600,false,102130
833,1,50.0,-0.0,-5.390,-66.9,0.461,0.100,0.600,false,102238
834,1,50.0,0.0,-5.390,-56.0,0.413,0.100,0.600,false,102349
835,1,50.0,0.0,-5.390,-66.6,0.460,0.100,0.600,false,102462
836,1,50.0,0.0,-5.390,-68.2,0.467,0.100,0.600,false,102572
837,1,50.0,0.0,-5.390,-44.7,0.362,0.100,0.600,false,102680
838,1,50.0,0.0,-5.390,-67.0,0.462,0.100,0.600,false,102788
839,1,50.0,0.0,-5.390,-67.3,0.463,0.100,0.600,false,102905
840,1,50.0,-0.0,-5.390,-67.5,0.464,0.100,0.600,false,103010
841,1,50.0,0.0,-5.390,-67.7,0.465,0.100,0.600,false,103122
842,1,50.0,0.0,-5.390,-67.7,0.465,1.000,0.000,false,103237
843,1,50.0,1.0,-5.390,-18.1,0.244,1.000,0.000,false,103342
844,1,50.0,2.8,-5.410,-25.8,0.279,1.000,0.000,false,103454
845,1,50.0,4.3,-5.460,-26.4,0.283,1.000,0.000,false,103561
